content_id,content_type,category,word_count,content_age_days,author_type,has_schema,internal_link_count,external_link_count,organic_clicks,organic_impressions,ctr,average_position,keyword_count,ranking_keywords,backlinks,domain_authority,sessions,bounce_rate,avg_session_duration,conversions,clicks_7d,clicks_30d,impressions_7d,impressions_30d,position_7d,position_30d,trend_direction,trend_pct,future_clicks,future_position,is_declining_label
CF-001502,landing_page,health,1291,151,freelance,True,22,8,3,136,0.022058823529411766,80.0,15,10,41,26.664035010248128,14,0.5297980403780717,168.25755838972663,0,2,10,87,385,80.0,80.0,up,0.3124307683680552,11,69.0,0
CF-001503,landing_page,finance,1073,266,brand,False,20,4,171,902,0.18957871396895787,34.15095305461989,9,11,73,49.01498049636559,1099,0.5061264259767755,161.7252015055227,13,155,742,902,4830,34.0,36.0,up,-0.02733670121555691,625,33.0,1
CF-001504,product_page,technology,746,203,agency,True,24,9,58,389,0.14910025706940874,40.77167190468847,9,9,90,76.97523506017875,171,0.3338657430680839,198.09807940127075,2,40,185,391,1813,47.0,50.0,down,-0.1854757966440796,155,48.0,1
CF-001505,landing_page,ecommerce,1241,122,freelance,True,22,7,15,125,0.12,37.104290223436756,8,8,74,57.047110056163945,104,0.6004951800974938,156.46323407610578,0,16,68,113,398,33.0,26.0,down,-0.2014031393206753,74,23.0,1
CF-001506,news,travel,660,184,freelance,True,19,3,23,160,0.14375,22.149240863261277,11,7,54,32.23903150595683,136,0.4444390853520607,136.2883915667352,1,22,103,121,417,17.0,10.0,down,-0.06595629843383,109,13.0,0
CF-001507,product_page,education,298,269,in_house,False,21,4,9,50,0.18,34.42896257965677,9,8,79,59.670982654163744,34,0.82,181.783191839006,0,8,40,29,158,38.0,45.0,up,0.12283053158848879,47,40.0,0
CF-001508,news,health,1152,253,in_house,True,18,5,34,152,0.2236842105263158,29.70244359492133,9,7,57,47.61921050099275,100,0.4306693064468682,115.78692876921319,2,33,175,142,479,27.0,24.0,up,0.12831672003735436,183,19.0,1
CF-001509,guide,health,466,210,brand,True,16,4,113,488,0.23155737704918034,27.67925209635232,12,8,77,52.402019331069184,481,0.5235136049469151,215.82905643755862,8,106,414,440,2057,29.0,34.0,down,-0.0472826982598504,517,33.0,1
CF-001510,landing_page,education,791,86,brand,True,24,3,42,214,0.19626168224299065,16.68813090707799,4,5,63,40.200893125558366,116,0.3246017598481018,178.80404074732874,0,34,166,129,566,18.0,10.0,down,-0.07520228842245945,186,12.0,1
CF-001511,landing_page,technology,911,631,freelance,False,21,7,176,1050,0.1676190476190476,31.162856366233314,10,6,66,58.15742920319083,500,0.11538345805285888,59.30128344080754,1,139,697,1130,5529,27.0,22.0,down,-0.05293222551234032,584,21.0,1
CF-001512,guide,health,965,237,in_house,False,11,10,121,802,0.15087281795511223,36.18250666006047,8,9,49,30.734891432640737,830,0.36791548216220205,178.43165729908822,9,127,424,472,2335,34.0,36.0,up,0.11807432832059409,477,28.0,0
CF-001513,landing_page,ecommerce,1104,301,agency,True,21,6,4,50,0.08,28.69400114165983,8,8,35,15.531010478050007,11,0.2863962207336388,151.40798814570277,0,3,9,26,142,29.0,24.0,down,-0.21630841031779796,7,20.0,1
CF-001514,landing_page,finance,1024,98,agency,True,24,2,61,495,0.12323232323232323,27.747781148041874,3,4,59,33.85162938747615,313,0.32031029431831165,125.14974280608637,1,33,105,456,1387,34.0,34.0,up,-0.03701823248368187,86,26.0,1
CF-001515,news,education,1014,210,freelance,False,20,8,35,393,0.089058524173028,32.991315418963914,3,4,63,48.01960032110708,164,0.35885594079907457,60.58999495826818,0,28,136,253,1256,29.0,28.0,down,-0.10394666705802466,175,29.0,1
CF-001516,product_page,finance,612,209,agency,True,17,4,7,50,0.14,37.97153683879567,6,6,55,34.50844418313802,52,0.560100213558701,151.54756986955235,0,4,17,31,135,32.0,36.0,up,0.047629379718992754,16,39.0,1
CF-001517,blog,health,938,7,brand,True,27,5,13,74,0.17567567567567569,27.169144164423585,11,11,69,55.376244829811185,38,0.39702281027331543,53.30474803725569,0,7,33,64,196,22.0,20.0,up,0.1299340626358283,34,14.0,1
CF-001518,product_page,education,398,65,brand,True,29,2,24,306,0.0784313725490196,46.327678737666645,15,11,72,45.99127280971329,55,0.40050966331864096,142.49414352018266,1,18,69,218,738,48.0,46.0,up,0.15391659440207411,81,52.0,1
CF-001519,product_page,finance,1318,62,in_house,False,24,2,12,123,0.0975609756097561,37.46695741983264,4,3,55,35.362196448367754,82,0.29719547499147625,132.22245282120855,0,7,35,80,399,42.0,54.0,up,0.10449564822813398,42,51.0,0
CF-001520,news,education,429,83,brand,False,20,5,27,179,0.15083798882681565,35.987445210704166,4,6,57,43.81198945138805,73,0.33333482849097584,190.2310805314673,1,14,70,109,447,37.0,36.0,down,-0.048671752404663066,81,30.0,1
CF-001521,guide,technology,746,8,brand,True,18,4,29,350,0.08285714285714285,45.63813915075069,3,4,35,5.0,157,0.2280070528167182,161.74693338261412,1,18,74,209,784,46.0,52.0,down,-0.1157709126847675,69,45.0,0
CF-001522,blog,finance,454,187,agency,True,18,2,60,509,0.11787819253438114,52.707332878800216,6,5,71,52.246037737780476,269,0.5138854339027431,98.06852839806187,1,44,152,525,1781,60.0,71.0,down,-0.1299858906233013,163,65.0,1
CF-001523,blog,travel,630,403,agency,True,18,7,1508,6448,0.23387096774193547,21.006817835546556,7,4,75,46.565160180530945,8447,0.42301969605645545,110.44293318636754,45,1466,4758,4730,18961,34.0,35.0,up,0.15866191934292134,3931,26.0,1
CF-001524,guide,travel,854,200,in_house,True,20,4,53,326,0.16257668711656442,28.853840573048817,10,8,54,30.82636182883344,382,0.5575863969197625,149.94695879374584,1,29,98,267,962,33.0,26.0,up,0.1446319329350101,102,25.0,1
CF-001525,blog,education,691,7,brand,True,22,6,3,50,0.06,44.40773330473586,3,3,67,57.40406292126878,8,0.26106655637556586,115.56635583157828,0,3,10,40,124,48.0,48.0,down,-0.11564315618314164,11,42.0,1
CF-001526,landing_page,education,1193,15,brand,True,13,5,22,250,0.088,27.904037339184164,8,6,60,35.78141089834283,60,0.5274962332509318,48.141636462902525,1,21,107,172,817,34.0,29.0,down,-0.14333146847636077,89,32.0,1
CF-001527,blog,ecommerce,918,119,brand,True,24,6,27,109,0.24770642201834864,24.984015972522663,13,9,65,45.37780495420444,215,0.2521549728812953,73.2332891079679,0,22,71,80,407,24.0,20.0,down,-0.03706143148887195,87,14.0,1
CF-001528,blog,travel,711,7,freelance,True,16,5,308,1323,0.2328042328042328,24.959581711612287,8,12,57,37.651114387890544,763,0.4746177936383702,108.35510010567495,22,170,622,1316,5665,20.0,27.0,down,-0.15690070258067274,452,25.0,1
CF-001529,news,finance,809,228,agency,True,25,6,24,263,0.09125475285171103,36.98199918156646,2,7,44,16.818151879017158,137,0.37310663170626984,196.4785263130063,0,20,74,184,616,45.0,48.0,down,-0.13106404889720882,93,48.0,1
CF-001530,blog,ecommerce,1215,396,in_house,False,21,7,37,310,0.11935483870967742,41.90474940179124,11,11,67,37.991388012621066,238,0.530877771677508,100.55316783778486,1,40,130,286,1411,42.0,48.0,down,-0.24293231540324284,155,44.0,1
CF-001531,blog,travel,1122,87,agency,True,24,4,167,976,0.1711065573770492,26.39129547109894,11,9,38,16.10174374137449,814,0.26697041469456784,146.58841889083408,10,165,748,699,2267,25.0,28.0,down,-0.10776394710158818,749,25.0,1
CF-001532,news,technology,508,192,agency,False,19,5,9,170,0.052941176470588235,45.71642228405282,8,9,60,43.59754951115186,53,0.5932391219294351,241.81140609437915,0,6,31,158,720,47.0,48.0,up,0.08683855013642669,24,36.0,1
CF-001533,blog,ecommerce,645,111,in_house,True,22,5,429,2486,0.17256637168141592,25.61367874619218,11,8,78,44.15947829882973,1163,0.32592285020544504,114.88923355637651,10,330,1237,2669,8687,23.0,35.0,down,-0.009224713958876057,1090,33.0,1
CF-001534,news,health,992,79,brand,True,21,6,5,74,0.06756756756756757,52.07094714922937,6,5,67,49.17639111847119,14,0.47554775838172825,159.5560212067168,0,4,15,70,346,43.0,37.0,up,0.1673035155166128,18,40.0,0
CF-001535,blog,health,956,210,brand,False,18,4,182,1175,0.1548936170212766,44.76143287406586,1,1,60,31.727280968378746,1155,0.3173716813921562,195.38975250090283,13,110,538,955,4289,43.0,47.0,down,-0.18652816113314388,432,48.0,1
CF-001536,blog,health,534,73,freelance,False,24,8,8,216,0.037037037037037035,66.53586150536648,5,9,50,27.367882446741906,61,0.38900412759620123,119.26611352391302,0,4,12,150,462,68.0,71.0,up,0.17938958171270786,9,69.0,1
CF-001537,blog,ecommerce,1074,50,in_house,False,24,3,47,218,0.21559633027522937,36.37149177085173,5,4,78,48.262559546529204,234,0.40431663282019703,71.31557594749745,2,31,157,163,793,36.0,32.0,up,0.09395975898524636,142,29.0,1
CF-001538,guide,finance,582,7,agency,True,20,8,16,1266,0.01263823064770932,80.0,10,8,25,9.156051170326528,61,0.46400899059739764,222.00858851910453,1,17,67,1214,5370,79.0,77.0,up,0.0387893977786848,57,73.0,1
CF-001539,guide,health,1241,190,agency,True,23,6,24,431,0.05568445475638051,60.009560162284714,10,7,63,45.56260264096506,187,0.41481804495654745,187.7875714679082,1,16,63,418,1679,65.0,74.0,down,-0.14619169302874183,70,77.0,1
CF-001540,product_page,technology,1008,350,agency,True,17,5,32,187,0.1711229946524064,37.01357360624298,11,9,90,60.10580521876115,214,0.5285158050894299,127.25462241816032,1,27,93,201,682,38.0,36.0,up,0.03655982130044749,84,21.0,1
CF-001541,landing_page,health,510,293,freelance,True,17,4,24,211,0.11374407582938388,43.410365451854624,8,7,67,36.289780661318616,140,0.5852806725237268,165.04404568622195,1,14,55,132,461,38.0,39.0,up,0.12477990215704209,45,31.0,1
CF-001542,blog,technology,691,418,agency,True,17,7,122,670,0.18208955223880596,30.044257811677603,13,6,79,59.54087432437535,626,0.2568657069520124,97.9578003691642,9,66,345,364,1107,28.0,38.0,up,0.10636692112383453,394,38.0,0
CF-001543,product_page,travel,686,72,agency,False,19,3,12,707,0.016973125884016973,80.0,5,10,65,47.93625469624475,59,0.41542318709587084,94.9704625316707,0,13,45,382,1750,79.0,79.0,up,0.027886822810366987,48,76.0,0
CF-001544,landing_page,education,897,316,brand,False,8,10,126,954,0.1320754716981132,31.87108857725689,11,7,79,61.9792832415543,793,0.4666662878261276,167.65628071891095,5,117,406,859,4572,33.0,33.0,down,-0.12179613635405387,338,32.0,1
CF-001545,product_page,health,788,7,in_house,False,16,4,28,115,0.24347826086956523,20.830006813228927,6,5,64,51.16294080283745,168,0.7010396858320547,96.43551999299818,1,29,113,93,429,20.0,19.0,up,0.0797113269609535,132,17.0,1
CF-001546,guide,education,506,293,freelance,True,15,6,113,678,0.16666666666666666,31.180028380624194,9,8,62,38.21763149398715,469,0.5974393524499804,154.67196943780792,5,84,359,462,1477,33.0,32.0,down,-0.2762100017050184,271,31.0,1
CF-001547,news,education,431,443,agency,True,21,9,15,173,0.08670520231213873,31.24504421875236,7,7,66,41.92234707694387,113,0.46786127447695236,140.68010373036083,0,10,34,138,644,35.0,34.0,up,0.1640280832267749,32,24.0,1
CF-001548,product_page,technology,1014,259,agency,True,20,4,317,1478,0.2144790257104195,22.76527816800706,8,5,56,33.7218237261836,1353,0.29395116220763906,117.49951711341313,21,168,882,749,2345,19.0,22.0,up,0.10538396387105878,794,5.0,1
CF-001549,blog,travel,935,445,brand,False,28,6,9,136,0.0661764705882353,44.18729311567858,1,6,52,30.621337463577852,52,0.24159439593828444,135.2927217837738,0,9,30,81,280,36.0,41.0,up,0.09204045277902237,24,43.0,1
CF-001550,landing_page,travel,881,84,in_house,True,17,1,196,1547,0.12669683257918551,35.31166152861571,6,7,71,49.75962464652719,1176,0.2972470409796922,189.2578902655068,3,192,996,1217,5473,37.0,32.0,down,0.00874346272077875,1230,22.0,0
CF-001551,news,health,931,158,agency,True,15,8,189,1372,0.1377551020408163,38.995618994646435,10,11,58,41.55898702437451,1105,0.534505109533294,151.20194051728265,12,174,783,1030,3295,33.0,31.0,up,0.20867254914107203,614,29.0,1
CF-001552,product_page,ecommerce,664,33,in_house,True,15,7,3,108,0.027777777777777776,80.0,2,6,61,31.732643244528962,16,0.40316595715807224,103.12420302836293,0,2,8,79,395,78.0,80.0,up,0.06631576779215274,7,80.0,1
CF-001553,guide,health,905,185,agency,True,22,3,125,2122,0.0589066918001885,50.96761634485409,7,7,84,60.3556299028451,941,0.47418691365877275,98.57494891719797,4,85,377,2225,8586,47.0,42.0,up,0.06684619140462753,264,36.0,1
CF-001554,product_page,technology,1611,223,in_house,True,14,6,91,746,0.12198391420911528,26.07360250171954,8,8,64,49.89754039862267,638,0.4558716440477227,79.74111101729102,2,79,310,597,3151,23.0,25.0,up,0.14407548174265766,262,24.0,1
CF-001555,blog,travel,1202,184,agency,True,16,0,5,341,0.01466275659824047,80.0,13,12,34,5.0,36,0.5173631673964728,90.32996071299135,0,4,21,277,1177,79.0,76.0,up,0.06914742460784065,15,67.0,1
CF-001556,news,finance,763,104,agency,False,23,4,6,97,0.061855670103092786,52.16116565892388,8,9,59,51.603476389982816,42,0.2244435977881029,205.256680799321,0,5,22,70,308,46.0,50.0,down,-0.4048850565187933,17,51.0,1
CF-001557,guide,health,692,101,agency,False,19,11,52,239,0.2175732217573222,24.24605680902787,4,7,56,31.73728425229588,358,0.42288236730837625,90.02855208317007,2,38,160,163,589,21.0,26.0,up,-0.036540958173112495,195,23.0,1
CF-001558,news,travel,120,235,brand,False,15,5,56,274,0.20437956204379562,32.99444739932774,2,4,82,58.221697937786566,232,0.47200442854799096,141.0669762838417,3,57,246,257,833,34.0,35.0,down,-0.06376095294349444,189,39.0,1
CF-001559,news,ecommerce,1170,154,agency,False,17,4,37,1269,0.029156816390858944,80.0,6,6,80,55.66982019733057,131,0.3581938912935561,29.862508432389262,2,32,132,657,2822,77.0,77.0,down,-0.11095618597253308,127,69.0,1
CF-001560,landing_page,finance,1085,7,freelance,False,23,6,9,58,0.15517241379310345,16.31828705069134,5,6,75,60.262688930061856,60,0.5409340561035183,86.90611377375622,0,7,24,42,208,12.0,17.0,up,0.22266035336144854,21,2.0,1
CF-001561,landing_page,health,686,7,in_house,True,14,4,45,422,0.1066350710900474,33.328782189411115,9,11,70,52.9662055298277,292,0.6216254222764621,132.51586348295328,2,30,116,297,1414,41.0,47.0,down,-0.04529095244238804,145,41.0,1
CF-001562,landing_page,technology,420,84,in_house,True,19,2,163,1726,0.09443800695249131,40.62857392504672,7,7,78,61.080388130449506,917,0.6356595843961609,216.8982911169358,7,155,724,1211,5441,48.0,40.0,down,-0.1639779330828361,723,43.0,1
CF-001563,news,health,503,7,in_house,True,25,4,47,1135,0.04140969162995595,57.84095165494825,19,12,38,9.791729211987558,323,0.3995473085668028,201.25844558692108,2,36,122,743,3878,59.0,54.0,up,0.17964086259880954,88,53.0,1
CF-001564,product_page,travel,983,46,brand,False,23,3,4,50,0.08,37.06375067183224,2,4,53,18.42618372323572,31,0.10368196411919722,166.0404596196432,0,4,17,43,187,42.0,46.0,up,-0.006858897544240308,17,41.0,1
CF-001565,product_page,travel,823,112,agency,False,26,6,812,3475,0.23366906474820143,34.97789234515571,8,8,73,56.67094437364707,4796,0.5652234907663723,166.20772527063008,13,496,2051,3450,10549,36.0,24.0,down,-0.11263232834724987,1856,29.0,1
CF-001566,news,finance,1057,156,in_house,True,20,3,8,50,0.16,41.04210476479089,5,5,53,22.476264548852466,44,0.4493218252958343,137.61453486848725,0,6,29,27,139,47.0,41.0,down,-0.11034275534100589,27,34.0,1
CF-001567,guide,technology,875,73,in_house,True,14,4,81,753,0.10756972111553785,46.30898869971875,10,8,57,37.55017123558266,425,0.45961767580651125,149.59695383085844,0,65,319,650,3140,42.0,43.0,down,-0.10207375515866994,263,34.0,1
CF-001568,news,travel,1140,530,in_house,True,28,2,9,115,0.0782608695652174,38.76325225659305,6,6,77,56.163918107453846,55,0.3155412586378702,161.8868695764134,0,5,21,72,283,43.0,50.0,up,0.028036554777947822,20,42.0,1
CF-001569,news,travel,960,7,in_house,True,19,4,167,697,0.23959827833572453,26.165252486126487,1,6,90,81.06216998385969,983,0.3806861465702156,62.897815790449854,10,90,398,415,2126,20.0,16.0,down,-0.1285591463940128,489,15.0,1
CF-001570,blog,technology,1098,373,freelance,True,11,1,42,522,0.08045977011494253,60.99427917470037,8,9,70,47.58177992991854,242,0.4359442709524314,196.2898422278806,3,25,108,476,2223,60.0,63.0,up,0.03128637223641978,105,68.0,1
CF-001571,landing_page,travel,223,153,in_house,False,31,2,23,119,0.19327731092436976,31.27694191770854,8,10,67,44.53462147237235,182,0.44321719843607504,93.03141674763012,1,24,80,130,463,31.0,35.0,down,-0.0660364727180939,74,31.0,1
CF-001572,guide,technology,479,74,freelance,True,16,3,100,594,0.16835016835016836,32.370618944201794,15,13,47,12.297973852723025,335,0.27885755306826987,144.1176653393896,7,72,223,605,2001,29.0,28.0,up,-0.017598067940693865,234,24.0,1
CF-001573,news,health,740,274,agency,False,20,4,136,783,0.17369093231162197,23.369796430506707,10,8,76,48.85582861339124,1000,0.26829484466047065,137.86476431748756,7,149,691,452,1505,20.0,26.0,up,0.16363343204766806,737,22.0,0
CF-001574,blog,travel,1173,107,brand,True,19,1,268,1613,0.1661500309981401,24.650406538330195,11,9,66,42.57078262993397,766,0.5778741572067441,104.32103952021662,8,213,1034,1416,4314,29.0,20.0,down,-0.016515091813413416,1214,1.0,1
CF-001575,landing_page,ecommerce,1414,50,brand,True,22,8,18,80,0.225,25.455084098848044,6,6,78,56.665274090789175,71,0.22037426208618263,166.45540223561005,0,12,38,50,197,24.0,23.0,down,-0.05746939780734982,28,23.0,1
CF-001576,product_page,ecommerce,800,466,in_house,True,14,5,23,316,0.07278481012658228,28.811371119664866,2,4,67,51.37688791335738,82,0.4839423414786693,165.95296361020905,1,16,63,194,877,26.0,30.0,down,-0.22399501231582528,63,27.0,0
CF-001577,guide,ecommerce,666,7,in_house,True,24,9,7,50,0.14,25.353378844678257,8,6,70,57.41195153063259,52,0.3564977793451616,87.16991133845038,0,8,34,26,83,25.0,30.0,up,0.024903244366707017,32,32.0,1
CF-001578,blog,finance,263,140,in_house,True,24,6,16,592,0.02702702702702703,80.0,4,5,55,26.753105649142075,97,0.414026609397566,163.33318958257203,0,9,41,377,1346,80.0,73.0,down,-0.10801267680486801,29,74.0,1
CF-001579,guide,education,1109,210,in_house,False,18,5,70,2306,0.030355594102341718,80.0,6,7,72,54.94725380042302,272,0.5321054630407464,201.32671097377118,3,54,287,1682,5172,80.0,80.0,down,-0.17270921176485676,292,72.0,1
CF-001580,landing_page,health,684,405,brand,True,18,2,47,1355,0.03468634686346864,80.0,4,2,55,34.04988304017588,134,0.5137526120764742,104.70303344135465,0,43,132,830,3606,80.0,80.0,down,-0.17200855971468781,165,78.0,1
CF-001581,landing_page,health,1737,116,agency,True,28,3,60,319,0.18808777429467086,41.17552510651911,10,12,55,26.314111662702416,248,0.4048187314313618,104.80666574061483,0,33,148,203,816,46.0,47.0,up,0.1868732359129437,165,48.0,0
CF-001582,product_page,ecommerce,628,605,agency,True,18,3,18,90,0.2,26.000718255593227,6,8,60,37.88190728109077,75,0.5458262123422336,145.65771101527042,0,17,81,47,226,26.0,25.0,up,0.10916162341571463,97,20.0,0
CF-001583,product_page,finance,1481,301,brand,True,23,6,61,348,0.1752873563218391,11.623646099589976,10,8,63,43.21045870318622,286,0.49439013635922463,104.5637105280617,0,34,160,368,1128,10.0,12.0,up,0.018685717549789815,205,3.0,0
CF-001584,guide,technology,1074,7,brand,False,23,8,290,2526,0.11480601741884403,48.89497659622123,7,6,63,45.92253530646149,819,0.4497769782404251,126.82767371447855,21,176,781,1296,6375,45.0,40.0,up,0.05550603282182513,936,33.0,0
CF-001585,landing_page,ecommerce,541,7,in_house,False,25,6,75,309,0.24271844660194175,28.26064392867164,8,8,53,23.84920533643637,264,0.41795237537907204,98.03570815213176,4,40,126,304,1206,29.0,24.0,up,0.14221691055312177,130,22.0,1
CF-001586,news,travel,919,217,freelance,True,24,3,15,95,0.15789473684210525,41.02504554730105,5,4,77,61.03505634371695,119,0.5934489542385905,129.2903102105822,0,10,32,86,368,42.0,45.0,down,-0.3039095106022192,40,44.0,1
CF-001587,blog,travel,1081,7,brand,False,31,7,8,50,0.16,24.699323477412182,8,11,68,55.09170957182776,46,0.42031527704185145,86.98439516867298,0,6,20,34,131,25.0,21.0,down,-0.06572733340601017,14,11.0,1
CF-001588,news,technology,782,267,brand,True,21,6,32,420,0.0761904761904762,44.05523694375783,12,9,86,59.75430077592334,76,0.2922911725518822,72.76651205281368,1,33,105,432,2019,46.0,51.0,down,-0.13693114209178625,115,46.0,1
CF-001589,blog,travel,1101,107,in_house,False,24,4,632,2596,0.24345146379044685,10.979925025330092,8,7,74,67.64157168559353,2961,0.3244665483364311,62.69123761149146,42,341,1479,1626,6710,15.0,19.0,down,-0.10289059463956127,1251,19.0,1
CF-001590,guide,finance,1094,7,freelance,True,19,8,74,461,0.16052060737527116,32.520062726608614,10,9,58,35.07889747627529,474,0.4410092261224774,90.12405160187085,2,57,228,437,1953,25.0,33.0,down,-0.12255850822657943,295,26.0,1
CF-001591,landing_page,travel,1028,25,agency,False,19,3,121,995,0.12160804020100502,38.053523567153974,6,6,76,63.89228293806377,886,0.1995329760383013,41.71476206556633,8,91,479,594,2683,32.0,25.0,up,0.0906563450547214,576,17.0,1
CF-001592,landing_page,travel,845,316,freelance,True,15,2,156,752,0.2074468085106383,25.404190791974244,3,7,56,35.45944616092719,509,0.47062960783282376,205.66105711776424,12,82,275,637,3166,26.0,21.0,down,0.030539123269996,291,20.0,1
CF-001593,blog,ecommerce,497,7,in_house,False,25,7,91,762,0.1194225721784777,34.008005295673584,14,14,61,47.56868600187587,393,0.23671152227408812,93.60979027627215,6,73,229,558,1949,25.0,36.0,down,-0.18139501751524453,244,36.0,1
CF-001594,guide,education,826,347,freelance,False,13,4,8,100,0.08,55.84835024389023,4,8,65,55.53923256446389,61,0.2789391298871874,185.08728788802975,0,9,31,59,185,54.0,58.0,down,-0.15597668805277443,35,54.0,1
CF-001595,blog,finance,902,351,in_house,True,22,2,64,436,0.14678899082568808,25.05075886606916,6,6,71,42.621134981132066,372,0.5212003362433143,145.02792041115964,3,38,162,322,1644,20.0,23.0,up,0.16685900467825,208,23.0,0
CF-001596,guide,technology,287,126,in_house,True,11,3,245,1180,0.2076271186440678,32.39612019655662,5,10,76,54.90287911208493,818,0.5175702671441748,115.8015386119187,5,221,835,854,2831,36.0,35.0,down,-0.24142573217334848,788,28.0,1
CF-001597,guide,travel,900,7,freelance,False,21,4,1,63,0.015873015873015872,80.0,1,4,50,30.991788954902383,3,0.27615738611849916,116.53242311346902,0,1,5,37,147,80.0,80.0,up,0.08021584748598577,6,80.0,0
CF-001598,news,education,820,268,agency,True,17,2,36,508,0.07086614173228346,38.77665416758944,5,3,59,43.96423969928756,173,0.5358862629015801,100.34739752296343,2,33,159,274,1390,41.0,44.0,down,-0.08219460404410305,159,38.0,1
CF-001599,guide,technology,461,102,in_house,False,14,4,60,421,0.14251781472684086,43.897169186494736,4,8,75,52.546293719365245,301,0.40907920826453004,81.81830396407177,3,50,157,380,1485,46.0,51.0,down,-0.1624664272312424,147,50.0,1
CF-001600,landing_page,health,750,7,brand,True,25,7,236,1228,0.19218241042345277,20.707832749559522,7,10,71,47.79411996101319,751,0.339654470870283,88.56936509391059,18,123,374,1002,4494,30.0,36.0,down,-0.15994705252991281,460,40.0,1
CF-001601,guide,health,756,485,agency,True,16,7,1915,7956,0.24069884364002012,34.94866518436874,2,4,41,22.63977182625455,13550,0.40630749419506784,54.47761890697221,11,1538,6574,5833,30976,44.0,41.0,down,-0.07174810957874388,5457,30.0,1
CF-001602,news,finance,1429,38,freelance,False,24,5,34,476,0.07142857142857142,43.35339220437606,7,9,62,34.62343090388226,97,0.36207985491574807,253.3176957358297,0,24,83,486,2521,44.0,47.0,down,-0.03985756590652284,73,50.0,1
CF-001603,landing_page,travel,916,7,in_house,True,20,2,434,2041,0.212640862322391,24.08228668065475,6,7,48,36.54173866924908,1471,0.40626286227823805,166.30401139154898,2,231,944,1561,6643,25.0,20.0,down,-0.20965174999253477,1133,23.0,1
CF-001604,blog,finance,1160,225,freelance,True,19,4,5,477,0.010482180293501049,80.0,4,5,65,48.41397971044391,38,0.511433579989025,120.77314053108766,0,3,9,268,1243,80.0,80.0,up,-0.05477003047295838,9,66.0,1
CF-001605,news,health,814,169,brand,True,23,4,49,262,0.18702290076335878,43.60200572920473,6,5,76,69.16694062574669,292,0.4274139806549763,207.09769982120156,0,52,242,254,1235,48.0,53.0,up,0.07210864652705071,182,51.0,1
CF-001606,blog,education,287,417,in_house,False,20,5,230,1134,0.20282186948853614,24.038346540616168,5,11,41,22.464064083652865,1698,0.49208116374940736,38.66230139826524,17,139,522,647,2702,26.0,34.0,up,0.0695511911254151,599,37.0,0
CF-001607,product_page,health,1051,119,in_house,True,14,5,60,363,0.1652892561983471,26.01540019612324,4,6,42,28.682679879385873,402,0.47817149030741746,37.432677693722496,3,35,155,311,1676,20.0,22.0,down,-0.11536552733444562,124,28.0,1
CF-001608,landing_page,technology,652,120,in_house,True,18,4,41,2348,0.01746166950596252,80.0,11,9,72,66.60016154991993,249,0.521257845294835,97.5031478200863,2,41,165,2256,11483,77.0,72.0,up,0.07261433778882952,193,79.0,1
CF-001609,blog,education,749,233,in_house,True,10,7,421,1840,0.22880434782608697,29.250443030138094,12,16,65,57.08285635832493,2320,0.34750433408398607,69.79386258042132,19,438,1521,1421,5920,33.0,31.0,down,-0.15750048886512108,1307,30.0,1
CF-001610,guide,finance,534,211,in_house,True,24,3,17,229,0.07423580786026202,45.556578328405884,4,12,70,45.826337006179656,90,0.21892494445383323,25.0,0,16,59,175,839,43.0,42.0,up,-0.020412073522408827,48,41.0,1
CF-001611,blog,ecommerce,871,216,in_house,True,19,3,486,2524,0.19255150554675118,42.90304294760463,6,6,74,49.44831059570646,1666,0.20618909736193694,129.84196893407133,19,438,2277,1493,7297,48.0,51.0,up,-0.0024252483032336236,2503,46.0,0
CF-001612,guide,ecommerce,1169,223,brand,True,21,8,11,296,0.037162162162162164,71.25996485807437,11,9,66,52.531572464406146,62,0.48809290780570186,97.38071147670829,0,10,45,231,950,70.0,64.0,up,0.13747163512396232,49,65.0,0
CF-001613,guide,travel,1129,206,in_house,True,23,5,10,298,0.03355704697986577,78.68342327006404,10,6,74,45.98915018402795,32,0.32995037333982274,182.6242069807895,0,6,31,186,920,80.0,80.0,up,0.0861657207434649,26,80.0,1
CF-001614,blog,technology,1325,113,agency,False,19,6,112,1007,0.1112214498510427,35.85382496616942,5,4,65,44.48091030286911,324,0.32818680081213913,135.94456368686207,6,91,319,544,2913,37.0,35.0,up,0.15469212806367685,243,21.0,1
CF-001615,blog,education,1368,313,agency,False,18,6,15,112,0.13392857142857142,40.68691328670762,7,8,81,63.26392993547279,101,0.30542144393320514,82.79272385667623,0,10,48,110,589,38.0,30.0,up,0.09366857903710997,51,26.0,0
CF-001616,guide,ecommerce,236,122,brand,False,21,8,115,616,0.18668831168831168,27.175190168988088,17,13,40,18.627717688471133,252,0.4823004289845477,222.3431828495933,6,59,260,625,2743,29.0,25.0,down,-0.09930148282082625,319,20.0,1
CF-001617,product_page,health,491,308,agency,False,19,3,859,3659,0.23476359661109591,18.09464665819943,9,7,76,61.65857967314743,5071,0.311282422889351,62.07484537101206,49,835,3838,3835,15868,14.0,17.0,down,-0.1470377444438503,3296,15.0,0
CF-001618,blog,education,307,402,brand,True,15,6,50,224,0.22321428571428573,31.000036382028988,12,11,48,23.974946050089756,306,0.3417034592515544,150.86021957422196,3,37,188,240,991,30.0,32.0,up,0.05363600830309113,182,33.0,1
